rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
75654140	2	77	6	1	1	2	7	 	1	1	3	4	4	1		10	3	2	3	0.625902116	-1.586476207	3	3	4	4	3	3	2	4	1	0.9494012	-1.123110294	1	0.744869232
75654180	2	58	5	1	2	1	7	 	1	1	2	4	4	1		8	2	1	1	 	 	4	3	 	 	4	4	3	3	3	1.414392591	-1.293238759	0	0.332768917
75654220	2	49	6	1	3	1	7	 	1	1	4	4	4	4		4	2	1	1	0.391106069	-0.421586126	2	3	3	3	3	3	4	2	1	-0.864817679	-0.625574708	0	0.311034977
75654260	1	60	5	1	3	2	7	 	4	1	3	4	4	1		1	2	1	1	 	 	3	3	 	 	3	3	4	4	2	-0.679446697	-0.639489532	0	0.318561286
75654300	1	40	3	1	1	1	7	 	2	1	2	3	4	1		1	2	1	1	0.452238619	-0.395765126	3	2	3	3	4	2	3	3	4	0.885643303	-0.230635568	0	0.354459792
75655020	1	26	1	1	3	1	7	2	2	1	3	4	4	3		4	2	1	2	-0.453170002	0.049589019	2	4	3	3	4	3	2	4	3	0.732377887	-0.736371934	1	0.952636003
75655060	2	36	5	1	1	2	7	 	4	1	2	3	4	2		5	4	4	2	 	 	1	1	 	 	1	1	1	4	3	2.415682316	0.225837484	0	0.389519006
75655140	2	69	6	1	1	2	7	 	1	1	4	4	4	2		10	2	1	2	 	 	3	3	 	 	3	3	3	3	3	-0.535452604	-0.476608902	0	0.368279129
75655220	1	47	1	1	1	1	6	 	2	1	4	4	4	1		5	4	2	2	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	1	1.121265769	0.625537038	0	0.80997318
75655260	2	82	6	1	2	2	7	 	1	1	4	4	4	4		4	4	2	1	-1.376823306	-0.060992308	3	4	3	3	4	4	4	4	2	-0.802305639	-0.371886373	0	0.487340838
75655300	2	30	1	1	4	1	5	2	2	1	4	4	4	4		4	4	2	1	0.596310377	0.54642731	3	2	2	2	2	2	2	4	2	0.085689858	-0.724850714	0	0.823492229
75657020	2	49	5	1	2	1	5	 	2	1	3	3	3	4		10	2	1	1	 	 	4	3	2	1	3	3	3	 	3	-1.203584671	0.371640503	0	0.340109199
75657060	1	33	2	1	4	1	1	2	2	1	3	3	4	4		4	2	1	2	 	 	2	3	1	2	4	4	3	 	 	0.24370724	-0.741397262	0	0.842646241
75657100	1	83	1	1	4	2	7	 	1	1	3	3	3	2		4	4	2	1	 	 	3	3	3	3	4	3	3	 	4	-0.7743451	-0.475580901	0	0.748077512
75657140	1	29	1	1	4	1	3	 	2	1	3	3	3	4		1	1	1	1	 	 	3	3	3	3	4	3	4	 	 	-1.261035204	-0.430027872	0	0.876420736
75657220	2	61	5	1	4	1	6	 	2	1	3	3	3	4		4	1	1	1	 	 	3	4	4	3	4	4	4	 	3	-0.979609191	-0.400866181	0	0.360781282
75657260	1	28	2	1	4	1	1	2	2	1	3	3	3	4		5	1	1	1	 	 	2	4	3	3	4	2	4	 	 	-1.261035204	-0.430027872	0	0.876420736
75657300	2	61	3	1	1	2	7	 	1	1	3	3	3	4		4	3	1	1	 	 	3	3	 	 	3	3	3	 	3	-0.42135036	0.19864957	0	0.360781282
75658020	2	78	6	1	1	2	7	 	4	1	4	4	4	3		5	2	1	1	 	 	3	3	 	 	3	3	3	4	3	0.534035385	-0.722459793	0	0.410146713
75658060	1	42	5	1	4	1	7	 	1	2	3	4	4	4		2	1	1	2	2.683993816	-0.809613109	1	1	3	3	1	1	4	1	3	-0.999962449	-0.600858271	0	1.068699956
75658100	1	59	1	1	4	1	4	 	2	1	4	4	4	3		2	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	4	0.596719503	0.053895455	0	0.73138988
75658140	2	43	1	1	2	1	7	 	4	1	3	4	4	1		4	3	2	3	1.690051675	0.654494822	2	3	1	2	1	1	2	2	4	0.278096437	2.334468603	0	0.643523276
75658180	2	45	5	1	2	2	5	 	1	1	 	 	 	3		4	2	1	1	-0.832238793	1.434834361	3	4	2	1	4	1	3	4	2	0.537494302	0.051176306	1	0.312591225
75658220	2	48	5	1	4	1	5	 	1	1	4	4	4	3		5	2	1	1	0.495408535	0.636252522	2	3	2	2	2	2	3	3	3	-0.430636346	1.154856205	1	0.312591225
75659020	2	52	5	1	2	1	6	 	4	2	 	 	 	5		4	2	1	2	0.241441429	-0.834245026	4	4	3	3	3	2	2	4	2	0.026368963	-0.024085624	0	0.396858722
75659060	2	68	1	1	1	2	7	 	1	2	 	 	 	5		1	2	1	1	2.776266575	-0.024683716	2	1	2	2	1	1	2	1	4	1.566790581	-1.182709336	0	0.738380432
75659100	1	39	3	1	3	1	7	 	2	2	 	 	 	5		5	2	1	1	-1.08020556	0.520968497	3	3	3	2	4	3	4	4	2	-0.238971278	-0.598298192	0	0.444193572
75659140	1	61	1	1	3	1	5	 	2	2	 	 	 	5		5	1	1	1	-1.024029851	0.767662466	2	3	2	3	4	3	4	4	2	0.423688591	-0.690678	0	0.761577845
75659220	1	50	1	1	4	1	6	 	2	2	 	 	 	5		9	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.142245203	0.714900732	0	1.184289694
75659260	2	63	1	1	1	2	1	2	4	2	 	 	 	3		4	3	1	1	-0.680752575	1.532368064	1	2	2	2	3	3	4	4	 	0.30264312	0.053640734	0	0.760034084
75661020	2	60	5	1	5	2	7	 	1	1	3	3	4	1		4	3	2	1	 	 	2	2	 	 	4	2	3	4	 	 	 	0	0.414433211
75661100	1	38	1	1	2	1	6	 	2	1	4	4	4	2		5	2	2	1	0.068389378	-0.916860938	3	3	4	3	3	3	3	4	3	-0.60463661	0.187540323	1	0.968843758
75661180	1	31	1	1	2	1	2	1	4	1	2	2	1	1		5	1	1	1	-1.631518483	1.17353642	3	3	2	2	4	4	4	4	 	0.089874469	-0.722682834	1	0.967956483
75661260	2	79	6	1	1	2	6	 	4	1	3	2	3	1		5	4	2	1	 	 	4	3	 	 	3	2	2	3	3	1.139796376	-0.967725933	0	0.485504031
75661300	2	40	1	1	3	1	7	 	2	1	3	3	4	1		5	3	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	4	1.05721283	-1.035544395	0	1.252076149
75662060	2	73	6	1	1	2	7	 	1	1	3	4	4	2		5	3	2	1	 	 	2	3	 	 	4	4	3	4	3	-0.388926595	-0.594954491	0	0.36447984
75662100	2	20	3	1	1	2	5	1	4	1	2	3	3	1		1	3	2	3	 	 	2	1	 	 	2	1	1	2	2	0.302459419	0.768545687	1	0.455271125
75662140	2	22	3	1	1	2	1	2	4	1	2	2	2	1		5	3	2	1	 	 	3	3	 	 	2	2	4	4	 	-2.525981903	4.581155777	0	0.455271125
75662220	2	80	6	1	1	2	6	 	4	1	4	4	4	3		4	3	2	1	 	 	3	2	 	 	3	2	3	4	3	-1.055771112	-0.504742563	0	0.458140135
75662260	2	74	1	1	1	2	6	 	2	1	2	3	3	1		8	2	2	2	0.149503931	-0.102658331	2	3	3	3	3	3	2	4	3	0.155999467	0.970363081	0	0.72895968
75662300	2	25	1	1	1	2	2	1	2	1	3	4	3	1		5	4	3	2	2.435501337	-0.789076209	2	1	3	3	1	1	2	3	 	0.094861679	3.930978775	1	0.874634564
75663100	1	25	2	1	2	1	7	 	2	1	3	4	3	2		1	1	1	1	-0.25640589	-0.767208755	3	3	3	4	4	3	3	4	3	-1.480612159	1.255439162	0	0.917892158
75663140	2	92	6	1	1	2	7	 	1	1	4	4	4	3		5	4	2	2	 	 	3	3	4	 	4	3	3	4	3	-1.113548875	-0.442951709	0	0.485764474
75663220	1	37	3	1	3	1	7	 	2	1	4	4	4	3		2	2	1	1	 	 	2	3	 	 	4	3	4	4	3	-1.338729382	0.39635697	0	0.441664159
75663260	1	33	2	1	3	1	5	 	2	1	2	3	3	1		1	3	1	1	1.141503334	1.965871572	1	1	1	1	1	2	2	3	3	0.925019264	-0.255448252	1	0.882519424
75663300	2	42	3	1	2	2	7	 	4	1	2	3	2	1		4	4	1	1	 	 	4	3	 	 	3	1	1	4	3	1.875045776	-1.398836255	0	0.380520374
75665020	2	77	6	1	1	2	7	 	1	1	3	4	4	1		5	4	2	1	 	 	3	3	 	 	4	3	4	4	3	-1.009801149	-0.419263273	0	0.422338188
75665060	2	63	1	1	1	2	7	 	1	1	4	4	4	2		5	1	1	2	-0.35673216	0.000610228	3	1	3	3	4	3	4	4	3	-0.802622199	2.3230474	0	0.721027911
75665100	1	80	3	1	3	2	7	 	1	1	4	4	4	1		6	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	-0.377601147	-0.45748952	1	0.373761594
75665140	1	37	1	1	3	1	6	 	2	1	4	4	4	5		5	1	1	1	-0.671831846	-1.495708346	4	3	4	4	4	4	4	4	3	-0.544301927	-0.664205968	0	0.842793584
75665180	2	62	1	1	2	2	7	 	1	1	4	4	4	4		4	2	1	1	0.334676355	-1.535422921	3	3	4	4	3	3	3	4	2	-0.978404105	-0.467668146	0	0.721027911
75665260	2	31	3	1	2	1	4	 	4	1	2	4	4	1		5	2	1	2	 	 	3	4	 	 	3	4	4	4	3	-1.325182796	0.341347635	0	0.391580939
75665300	1	53	5	1	1	2	7	1	4	1	2	4	4	1		5	2	2	2	 	 	3	4	 	 	4	4	3	4	2	0.178489849	-0.79227668	0	0.374503285
75666020	1	79	3	1	2	2	7	 	4	1	4	4	4	1		5	2	1	2	 	 	3	4	 	 	4	3	3	4	3	-0.446660906	1.868399978	0	0.305370122
75666060	2	33	3	1	4	1	1	2	2	1	2	3	4	2		6	2	1	1	-0.148612171	-0.349995971	3	3	3	3	3	3	3	4	 	-1.055771112	-0.504742563	0	0.345018804
75666140	1	32	2	1	3	1	5	 	2	1	4	4	4	2		5	2	1	2	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	-0.724592865	1.055031538	1	0.741898596
75666180	1	66	1	1	1	2	7	 	4	1	3	4	4	2		5	1	1	1	 	 	3	3	 	 	4	3	4	3	3	-0.253781855	-0.619670928	0	0.607741058
75666260	2	81	6	1	1	2	7	 	1	1	3	4	4	2		4	3	1	1	 	 	3	3	 	 	3	3	3	3	4	-0.629284263	0.201555327	0	0.408362716
75667020	2	32	2	1	2	1	3	 	2	1	4	4	4	3		5	2	1	1	2.591094255	1.408080816	1	1	1	1	1	1	1	1	 	-0.773140013	-0.542382836	0	0.820734024
75667060	2	36	3	1	1	2	6	 	4	1	3	4	4	3		9	4	2	2	 	 	1	1	 	 	1	1	1	3	2	-0.184076294	3.15029788	1	1.164643168
75667100	1	75	5	1	1	2	7	2	4	1	4	4	4	3		5	2	1	1	 	 	3	2	 	 	4	3	3	4	4	-0.670352578	-0.624116182	0	0.363208652
75667140	1	30	3	1	4	1	4	 	2	1	4	4	4	3		5	1	1	1	0.536844432	-0.222188413	2	2	3	3	4	3	3	2	3	-0.346585244	0.21310474	0	0.441208869
75667220	2	36	1	1	4	1	5	 	2	1	4	4	4	4		8	2	1	1	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	3	0.526153505	-0.767078996	0	0.776428759
75667260	1	60	5	1	2	1	7	 	1	1	 	 	 	3		6	2	1	1	-0.554521978	-1.014546394	4	3	3	4	4	3	4	4	4	-0.064136803	-0.578898489	0	0.391635895
75669020	2	35	3	1	4	1	6	 	2	2	4	4	4	4		1	3	2	2	0.795263469	-0.289555371	2	2	3	3	2	2	3	4	1	-0.299350917	-0.559126556	0	0.636453927
75669060	1	44	1	1	2	1	6	 	2	1	4	4	4	4		5	2	1	1	 	 	3	3	4	3	 	3	4	 	3	-0.056856759	-0.019125849	1	1.433514953
75669100	1	54	5	1	1	1	4	 	2	2	3	4	3	4		1	1	1	1	 	 	3	3	3	4	 	4	3	 	3	0.25046286	-0.766533911	0	0.667801499
75669220	1	41	1	1	2	1	7	 	1	1	4	4	 	5		5	2	1	1	 	 	3	4	3	3	 	3	4	 	2	-0.2987023	-0.416583598	0	1.433514953
75670020	2	76	6	1	1	2	6	 	1	2	4	4	4	5		5	 	1	1	 	 	3	3	 	 	4	3	3	3	4	-1.261035204	-0.430027872	0	0.846785307
75670060	2	73	6	1	4	2	5	2	1	2	4	4	4	5		4	1	1	1	 	 	4	4	 	 	4	4	4	4	2	-0.515370727	-0.347912878	0	0.739467859
75670100	1	73	5	1	4	2	5	 	1	2	4	4	4	4		4	2	1	1	-0.317973495	-1.646916866	4	4	4	4	4	4	2	4	3	-0.918394923	-0.407367438	0	0.729887724
75670140	2	61	5	1	4	1	7	 	1	2	3	4	4	4		2	2	1	2	-0.14172186	-0.05160502	2	3	3	3	3	3	3	4	3	-0.642400801	1.951425195	0	0.722888172
75670180	2	59	1	1	1	2	4	 	4	2	3	4	4	4		3	4	1	1	2.562505245	-2.162532091	3	2	4	4	1	1	1	4	1	-0.759428024	0.295897812	0	2.27059412
75670260	1	69	4	1	3	1	1	2	4	2	4	4	4	5		4	 	2	3	0.282585651	0.460635811	1	1	3	3	4	2	3	4	 	-1.261035204	-0.430027872	0	0.691200614
75670300	2	22	3	1	2	2	1	2	5	2	4	4	4	5		5	2	2	2	1.794444799	-0.075956292	3	2	2	2	1	2	2	2	 	-1.125890374	-0.454744309	0	0.922299743
75671020	2	70	6	1	1	2	7	 	1	2	4	4	4	5		8	4	1	2	0.086871386	-0.002503179	2	2	3	3	3	3	3	4	2	0.2659069	-0.710372865	0	0.733501911
75671100	2	40	4	1	4	1	4	 	 	2	4	4	4	4		4	2	2	1	0.222229704	0.747776508	3	2	2	2	3	2	2	4	2	0.537075818	1.446090579	0	0.72215873
75671140	2	63	1	1	4	1	5	 	5	2	2	3	4	4		8	2	1	3	-0.212983519	0.923304737	2	3	2	2	3	3	3	3	2	-0.470759243	1.063106537	0	1.434112072
75671180	1	39	1	1	2	1	7	 	2	2	4	4	4	5		1	2	1	1	-0.380606025	-1.546761632	4	3	4	4	4	4	3	4	3	0.138588503	-0.662617803	0	2.514296293
75671220	1	44	1	1	3	1	5	 	2	2	4	4	4	5		8	1	1	1	-0.144960642	1.247516632	2	2	2	2	4	2	2	4	3	-0.323319137	0.216338634	0	1.599357247
75671260	1	86	4	1	5	2	7	 	1	2	4	4	4	4		4	2	1	1	 	 	1	2	 	 	3	2	2	4	1	-1.261035204	-0.430027872	0	0.743577182
75671300	2	75	3	1	3	2	6	 	1	2	4	4	3	4		4	2	1	1	 	 	4	4	 	 	4	4	4	4	3	-0.031849205	-0.521306157	0	1.679907084
75673020	2	60	5	1	2	1	7	 	2	2	4	4	4	4		4	2	1	1	 	 	3	3	3	3	3	3	3	 	2	-0.533556998	0.242963791	0	0.634051561
75673060	2	56	3	1	2	1	4	 	1	2	4	4	4	5		10	1	1	1	 	 	3	2	2	3	3	3	2	 	3	-0.1500341	-0.595982492	0	0.663852692
75673100	2	46	1	1	4	1	1	2	2	2	4	4	4	5		10	2	1	2	 	 	3	3	3	3	4	3	3	 	 	 	 	1	2.480787516
75673140	2	44	1	1	4	1	5	 	2	2	3	4	4	4		5	2	1	1	 	 	3	3	3	2	2	3	3	 	2	0.612911046	-0.781226993	0	1.277127028
75673180	2	33	1	1	2	1	5	 	2	2	4	4	4	5		4	2	1	1	 	 	3	2	3	2	3	3	4	 	2	-0.001976228	-0.710496545	1	1.377807856
75673220	1	43	1	1	2	1	6	 	2	2	4	4	4	5		5	1	1	1	 	 	4	3	4	4	3	3	3	 	3	0.541727543	-0.918967247	0	2.121329784
75673260	1	16	3	1	1	2	6	 	2	2	4	4	4	4		4	2	1	1	 	 	2	2	 	 	4	4	3	 	2	-0.163262501	-0.814926028	0	3.377652407
75673300	2	54	1	1	3	2	3	 	1	2	4	4	4	4		4	2	1	1	 	 	3	2	3	2	3	3	2	 	 	0.067690648	-0.898742855	0	1.32464695
75674020	2	71	6	1	1	2	7	 	1	1	4	4	4	5		5	2	1	2	 	 	2	2	 	 	1	2	3	4	2	-0.660758674	-0.633487463	0	0.743082762
75674060	2	76	3	1	1	2	7	 	1	1	3	3	3	5		5	3	1	3	1.760150075	1.530724287	2	1	1	1	1	1	1	3	3	0.40704751	-0.688118637	0	0.85092479
75674140	1	87	6	1	1	2	7	 	1	1	4	3	3	5		4	2	2	2	 	 	3	2	 	 	4	4	3	4	3	-0.047491413	-0.505492091	0	0.75328958
75674180	2	34	1	1	3	1	4	2	4	1	3	3	3	5		4	3	2	4	1.460822344	0.116537914	2	1	3	2	2	2	2	3	2	0.316048563	0.71536696	0	1.578530908
75674220	1	69	1	1	4	2	7	 	1	1	4	4	4	5		5	2	1	2	1.553530097	1.755354404	1	1	1	1	1	2	2	2	3	-0.017680168	-0.702188611	0	1.389159083
75674260	1	62	1	5	2	1	7	 	2	1	4	4	4	5		5	2	1	1	-0.547296464	0.80036068	2	2	2	3	4	4	2	4	3	-0.017680168	-0.702188611	0	1.455819607
75674300	2	46	1	1	2	1	6	 	2	1	3	3	3	5		5	4	2	2	1.043068409	-1.822475076	3	3	4	4	2	2	3	4	1	0.206075683	-0.872464597	0	1.421097875
75675020	2	46	5	1	4	1	7	2	1	1	2	3	3	3		5	2	1	1	0.288353503	0.006995473	3	3	3	2	3	3	2	3	2	-0.505091548	0.009758752	0	1.39835906
75675060	2	60	5	1	1	2	1	2	2	1	4	4	3	3		6	2	2	2	 	 	3	2	 	 	2	3	3	4	 	-0.73355037	-0.634920478	0	0.71479857
75675260	2	52	5	1	1	1	5	 	4	1	2	3	3	2		3	4	2	1	1.038848996	1.523177147	1	1	1	2	1	1	3	4	2	0.951680899	-0.11457216	1	0.746671021
75677020	2	75	1	1	4	2	7	 	1	1	3	3	3	5		8	3	1	2	0.637495339	-0.761862397	3	3	3	3	2	3	3	3	2	-0.557838023	0.278404921	0	1.4701159
75677060	2	35	2	1	4	1	5	 	2	1	3	3	3	5		5	3	1	2	0.940750897	-0.540006399	2	3	3	3	1	2	3	4	2	0.369379669	-0.100897506	0	1.289821506
75677100	2	72	6	1	2	2	7	 	1	1	3	3	3	4		6	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.351983488	-0.788971305	0	0.641900241
75677180	2	42	2	1	2	1	4	 	4	1	3	3	3	2		8	2	1	2	0.149503931	-0.102658331	2	3	3	3	3	3	2	4	2	0.525786877	-0.788505077	0	1.217883825
75677260	2	29	1	1	2	1	7	 	4	1	2	3	3	2		5	2	1	1	-0.714755595	0.985726893	3	3	2	2	4	3	2	4	3	1.755690575	0.293682784	1	1.539117336
75677300	2	47	1	1	4	1	7	 	2	1	2	3	3	4		1	4	2	3	2.523069859	0.875221908	1	1	1	2	1	2	1	1	1	3.868889332	0.555855453	1	2.45518589
75678020	1	32	1	1	4	1	4	 	2	1	4	4	4	3		2	1	1	1	-0.14172186	-0.05160502	2	3	3	3	3	3	3	4	3	0.546619475	-0.045141645	1	1.698502302
75678100	2	69	6	1	1	2	7	 	1	1	4	4	4	4		9	3	1	1	 	 	2	1	 	 	1	1	2	1	4	-1.797222853	2.845227718	0	0.706330895
75678140	1	36	2	1	4	1	4	 	2	1	3	4	4	4		8	1	1	1	-0.590717256	-0.68150574	3	3	3	4	4	4	3	4	3	-0.006917119	-0.593978882	0	1.70004487
75678180	2	61	6	1	1	2	7	 	4	1	4	4	4	1		5	4	2	3	 	 	1	1	 	 	2	1	1	4	3	1.646543741	1.145179033	0	0.727257609
75678220	1	57	1	1	2	1	7	 	1	1	4	4	4	4		5	2	1	1	-0.593954504	0.826262951	3	3	2	2	4	3	3	3	4	0.088858411	-0.597010493	0	2.497441053
75678260	2	60	6	1	1	2	7	 	1	1	4	4	4	4		5	3	2	4	1.576668024	-1.227644682	1	2	4	4	2	2	2	4	1	0.742521703	0.511441112	0	0.727257609
75678300	1	58	6	1	1	1	7	 	4	1	4	3	3	1		8	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	0.405510932	0.166176841	0	0.832480371
75679020	2	74	6	1	1	2	7	 	1	1	4	4	4	4		4	2	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	2	-0.382266045	0.160548434	0	0.737053096
75679260	1	55	2	1	1	1	5	 	2	1	4	4	4	4		1	1	1	1	-0.587064207	1.124653935	2	3	2	2	4	3	3	3	3	-0.7743451	-0.475580901	1	1.64955318
75681020	1	67	1	1	1	2	7	 	1	1	4	4	4	4		3	1	1	1	 	 	3	4	4	4	4	4	3	 	4	-0.253230125	0.029111121	0	1.201530695
75681060	2	69	1	1	1	2	5	 	1	1	4	4	4	4		5	3	1	1	 	 	3	3	 	 	3	3	3	 	3	-0.207229868	0.25181967	0	1.220454931
75681100	1	59	1	1	1	1	6	 	2	1	4	4	4	4		6	2	1	1	 	 	2	3	3	2	4	3	3	 	3	-0.12277551	0.187288836	0	1.438426256
75681140	2	65	1	1	1	2	6	 	1	1	4	4	4	5		10	2	1	2	 	 	2	4	1	3	4	4	2	 	2	-1.055771112	-0.504742563	0	1.220454931
75681180	1	71	1	1	3	1	7	 	1	1	4	4	4	5		4	2	2	2	 	 	2	1	2	1	3	1	2	 	2	0.427125067	-0.635388315	1	1.268781424
75681220	1	68	1	1	1	2	7	 	1	1	3	4	4	4		1	2	1	1	 	 	2	1	 	 	4	2	1	 	1	 	 	0	1.201530695
75681300	1	75	1	1	1	2	7	 	1	1	4	4	4	4		4	2	1	2	 	 	3	3	3	3	4	3	3	 	3	0.316048563	0.71536696	0	1.20753932
75682020	2	47	1	1	2	1	7	 	2	1	2	3	3	2		4	1	1	1	-0.595418632	-0.999081612	2	4	4	4	4	4	3	4	2	0.420042902	-0.041570645	1	1.41411829
75682060	2	50	1	1	3	2	7	 	4	1	1	1	2	2		6	2	1	2	-1.568886042	1.073381305	3	4	2	2	4	4	3	4	1	1.018226504	1.392730355	0	1.51017189
75682100	1	48	3	1	1	1	5	 	2	1	3	3	3	2		8	1	1	1	-0.373715729	-1.248370767	3	3	4	4	4	4	3	4	1	-0.792259216	-0.455409318	0	0.772495747
75682180	2	54	5	1	3	2	6	 	4	1	1	1	1	1		4	3	2	2	 	 	1	1	 	 	4	2	2	3	5	2.217437029	-1.279917836	0	0.755085945
75682220	2	33	1	1	2	1	6	 	4	1	1	1	1	1		5	2	1	2	1.4758147	1.880168557	1	1	1	1	1	1	2	3	4	2.766610146	0.112061523	0	2.356167555
75682260	1	21	3	1	2	2	7	 	5	1	3	3	3	2		6	1	1	1	 	 	3	4	 	 	4	3	3	4	3	0.472690523	-1.041795135	0	2.733822584
75683020	2	46	2	1	2	1	6	 	2	1	3	4	4	2		4	4	1	2	2.37112999	0.484224439	1	1	2	2	1	1	2	2	4	0.351983488	-0.788971305	0	2.80315423
75683060	2	34	1	1	4	1	5	 	2	1	3	4	4	4		8	4	2	3	-0.189795598	1.166940808	3	3	2	1	2	2	3	4	3	0.509730399	2.504601479	0	1.556847692
75683180	2	28	2	1	4	1	1	2	2	1	4	4	4	4		4	3	2	1	0.288353503	0.006995473	3	3	3	2	3	3	2	3	 	0.615656614	0.651806414	0	1.757253289
75683220	2	73	6	1	2	2	7	 	1	1	4	4	4	4		5	2	1	1	0.121327862	0.837601721	2	3	2	2	3	2	3	3	5	-0.740471959	-0.574117899	0	0.732875466
75683260	2	47	5	1	1	2	7	 	4	1	2	4	3	2		6	3	2	1	 	 	1	1	 	 	1	1	1	3	2	2.355553627	-0.439651191	0	1.401577115
75683300	1	35	4	1	1	2	2	1	1	1	3	4	3	2		5	1	1	1	 	 	4	3	 	 	4	4	4	3	 	0.529996216	2.279685974	0	1.674765944
75685020	1	64	1	1	1	2	5	 	1	1	4	4	4	3		3	2	2	1	1.70068419	0.762108624	1	1	2	2	3	2	2	1	3	2.566483736	-1.418176293	0	1.255791545
75685060	2	49	1	1	3	1	7	 	2	1	3	3	4	2		8	2	1	1	0.03482144	-0.609615028	3	4	3	3	3	3	3	3	3	1.139609933	-1.046974063	1	1.838760972
75685100	1	62	1	1	1	2	6	 	2	1	3	3	3	1		4	3	2	2	0.652738571	1.451617122	2	1	1	2	3	2	2	3	1	1.626074433	1.172012568	1	1.255791545
75685140	1	66	1	1	4	2	7	 	1	1	4	4	4	3		4	2	1	2	0.529228926	0.987502396	2	1	3	1	3	2	3	3	3	 	 	1	1.19829011
75685180	2	72	1	1	1	2	6	 	1	1	4	4	4	4		4	4	1	1	1.947510004	-0.129872188	1	1	3	3	2	1	1	4	1	0.894144893	0.681709707	1	1.281967878
75685260	2	31	4	1	2	2	3	 	4	1	4	4	3	1		5	3	1	1	0.793523073	0.674943149	1	2	2	3	3	2	1	4	 	0.652419627	-0.042583615	0	0.6808213
75685300	1	39	1	1	3	1	7	 	2	1	4	4	4	3		5	2	1	1	0.270305008	-0.262122244	2	3	3	3	3	3	3	3	3	0.314152956	-0.004205772	0	1.464775681
75686060	2	37	1	1	4	1	7	 	2	1	3	4	4	5		1	2	1	1	-0.81391865	-0.097593457	3	3	3	3	4	3	4	4	3	-0.703092933	0.41342032	0	1.494107246
75686100	2	36	2	1	4	1	5	 	2	1	3	4	4	5		4	1	1	2	-1.36993289	0.237398639	2	4	3	3	4	4	4	4	1	-1.053539753	-0.382651001	1	1.494107246
75686140	2	60	1	1	3	1	7	 	1	1	3	4	4	5		5	2	1	1	-0.148612171	-0.349995971	3	3	3	3	3	3	3	4	3	-1.179672837	0.348674387	0	1.453789592
75686180	2	46	1	1	5	1	6	 	4	1	3	3	3	4		5	4	2	2	1.318483114	0.856157005	1	2	2	2	1	1	2	4	3	1.332575798	2.105534792	1	1.42202282
75686220	2	56	5	1	2	2	7	 	4	1	2	3	4	2		6	2	1	2	 	 	1	1	 	 	3	3	2	3	1	-0.833619595	1.834079742	0	0.761059701
75686260	2	17	3	1	2	1	6	 	2	1	3	4	4	3		9	4	2	1	1.667877436	0.745794952	1	1	2	2	1	1	3	3	2	-0.178694174	-0.610548079	1	5.090752125
75687020	1	70	1	1	3	2	7	 	1	1	4	4	4	5		4	3	2	2	1.589399219	0.985521734	1	1	1	3	4	1	1	2	2	0.897714615	-0.742691338	0	1.525723457
75687100	2	59	1	1	2	1	6	 	1	1	4	4	4	4		5	4	2	2	-0.148612171	-0.349995971	3	3	3	3	3	3	3	4	1	0.613056183	-0.959801733	0	1.582115054
75687260	1	76	3	1	1	2	7	 	1	1	4	4	4	5		4	2	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	3	-0.609383106	-0.458393693	0	0.701830149
75687300	2	22	3	1	4	1	2	1	4	1	3	3	3	2		4	3	1	2	0.495406985	0.42760551	2	2	2	3	3	2	2	4	 	0.649123907	0.119483918	1	0.96396637
75689060	2	56	5	1	2	1	7	 	2	1	3	3	3	5		4	2	1	1	-0.002872284	0.058048785	3	3	3	2	3	3	3	3	3	0.402627349	-0.242304355	0	0.656510651
75689100	2	72	6	1	1	2	7	 	1	1	4	4	4	4		4	4	1	2	0.146103308	-1.250322223	3	2	4	4	4	4	2	4	2	 	 	0	0.641420424
75689180	1	38	1	1	3	1	7	 	4	1	3	4	4	4		 	1	1	2	3.02509737	0.274350882	1	1	3	1	1	1	1	1	1	1.989843488	0.387309819	0	1.465772986
75689260	2	40	 	1	1	1	7	 	 	1	3	4	4	3		5	2	1	1	-0.046294656	-1.632464647	4	3	4	4	4	3	3	4	3	0.525786877	-0.788505077	0	1.894503593
75690020	2	34	1	1	4	2	4	 	2	2	4	4	4	2		2	1	1	1	1.274624228	-0.282651842	3	2	2	3	2	2	2	3	3	-1.261035204	-0.430027872	0	1.026292562
